Date,PWM,Temp_1,Eggs_1,Larvae_1,Pupae_1,Adults_1,Temp_2,Eggs_2,Larvae_2,Pupae_2,Adults_2,Temp_3,Eggs_3,Larvae_3,Pupae_3,Adults_3,Temp_4,Eggs_4,Larvae_4,Pupae_4,Adults_4,Temp_5,Eggs_5,Larvae_5,Pupae_5,Adults_5
2007/5/5,0:00:00,12,23.45,370.048346649566,1595.85898714422,533.24928148154,224.275162722425,24.9158333333333,276.000884502245,1011.43594908443,346.066958871374,172.259234234277,24.9158333333333,2119.27956602478,2447.25283525308,826.18989635292,476.131161173749,24.9158333333333,1997.16216100875,2038.51925563381,781.019271857035,427.610390121466,24.9158333333333,1279.90143838198,1403.8571978247,369.624961135959,213.442604786676
2007/5/6,0:00:00,12,22.1254166666667,366.44221621671,1582.57609900003,522.475470564844,225.68908150969,22.5095833333333,277.210249722323,1003.8614704417,335.650739348483,173.216537710647,22.5095833333333,1893.96911084278,2459.70464532092,833.138354195158,471.091113910632,22.5095833333333,1807.36738425621,2040.7221772153,786.934894285647,428.576892294604,22.5095833333333,1140.94921348208,1417.87595117908,397.04979535574,210.505855575693
2007/5/7,0:00:00,12,21.3616666666667,371.334347738863,1573.16481282574,511.10722375443,225.319881015371,22.7029166666667,280.927052168243,996.170049980119,326.189632777639,174.139075159239,22.7029166666667,1771.96188439478,2469.50457156051,840.16622190652,473.751334008339,22.7029166666667,1685.94449649921,2055.75049699101,785.749166526416,433.972408459376,22.7029166666667,1046.5582973602,1423.90286477317,427.874044331695,209.631968844079
2007/5/8,0:00:00,12,21.7916666666667,378.050503368782,1562.13013699026,499.999528908325,225.532966886571,23.92,278.937503141623,984.963521563358,318.059784079898,176.512887049583,23.92,1871.6313675438,2493.1216174185,820.788124442384,488.518914783106,23.92,1738.84007631809,2091.18017286821,755.735099674757,449.616913836151,23.92,1100.36931339543,1424.26642204433,464.260228475822,215.154827306498
2007/5/9,0:00:00,12,22.97375,381.64917707141,1545.62014083547,489.921538761256,227.714338360541,25.2408333333333,291.71016500554,968.971942348708,311.843926111801,180.393125924718,25.2408333333333,1929.7915070844,2541.55422736343,765.663591857168,508.741217729707,25.2408333333333,1781.76761219551,2143.52081519232,692.263671989106,469.80795712536,25.2408333333333,1130.79520442094,1430.92652602253,493.08011977828,225.969740448069
2007/5/10,0:00:00,12,24.0470833333333,379.83656331773,1524.09126515929,481.268516324734,231.499590709157,26.21375,334.912090189455,948.225163482871,307.758432974146,185.11566586896,26.21375,1991.62806510557,2581.79948834278,681.854539845443,532.93716247075,26.21375,1813.86655853996,2201.05665767745,601.97857523067,492.799370483402,26.21375,1129.83610473774,1438.96997873776,503.789487309449,242.142565506775
2007/5/11,0:00:00,12,25.2408333333333,396.631772400854,1497.13842988645,474.200189665432,237.08806351047,27.4904166666667,436.425654065438,923.289749071279,305.556669337076,191.066144854394,27.4904166666667,2180.78554852646,2576.18804216284,590.191868720371,556.496070122946,27.4904166666667,1965.51331979272,2222.19260636083,497.7101123652,515.715736789522,27.4904166666667,1254.77968125035,1415.47560637782,492.383579584091,260.081118933331
2007/5/12,0:00:00,12,25.77125,430.674482122087,1466.43848823748,468.769341600466,243.11893728091,27.31875,524.365685902188,898.985872441256,306.493956093263,195.619181703975,27.31875,2332.08141444312,2614.56105825871,531.252955153338,567.947998095965,27.31875,2098.98703883332,2281.35158452136,416.80722053618,528.274187170927,27.31875,1337.2247934313,1425.07774322147,463.29616426679,276.973373690284
2007/5/13,0:00:00,12,25.2191666666667,444.371351096986,1436.78470390511,465.660552094612,247.420183511843,26.42125,572.751608615107,876.266856423269,309.882801716422,197.890561906837,26.42125,2319.77127675641,2664.4563891594,509.9194445101,568.544654634439,26.42125,2162.95272166606,2351.56224535348,373.819237146894,529.275209700241,26.42125,1338.97647192282,1468.90534799457,426.274251679301,290.616147145717
2007/5/14,0:00:00,12,26.0354166666667,479.727748426322,1401.59279915016,466.896929698327,253.125951765864,28.2825,710.626754496768,850.742051420918,314.240571337181,202.114148598946,28.2825,2175.93169269233,2707.66841803492,493.853095440309,575.641332210733,28.2825,2052.85211541132,2420.01508500348,340.65552343712,532.123727612765,28.2825,1271.53436928105,1523.3644992264,367.039449581748,309.738164347909
2007/5/15,0:00:00,12,24.0333333333333,471.355109312379,1372.15911539245,470.694276221862,253.954339705689,25.5975,716.142831438304,836.679999263149,318.745648741707,202.1476114101,25.5975,2324.80272989305,2732.93318934671,510.633142678392,568.338749122688,25.5975,2227.03239808745,2470.85682679833,342.80621882665,523.504987117106,25.5975,1302.0009172469,1573.13537509787,321.400664600638,318.742118536271
2007/5/16,0:00:00,12,22.2533333333333,477.605220221282,1351.39999739466,472.742900621569,251.259643893454,23.1508333333333,688.349333546616,835.966864412428,319.769421836405,199.276235797772,23.1508333333333,2467.34557702846,2773.51336973291,536.574617995843,560.320203951806,23.1508333333333,2375.02443357869,2526.26705374702,364.679499619105,512.637678304272,23.1508333333333,1345.90590461002,1627.91830728272,282.514578702244,324.996854982677
2007/5/17,0:00:00,12,22.7808333333333,483.144736870435,1327.37344564465,478.186725848237,249.293522868029,24.0825,640.595838698224,840.369668396969,321.125522062213,197.822332271907,24.0825,2594.12753197661,2823.4914411823,569.73812149426,554.670505738414,24.0825,2473.00321552843,2590.23748792265,403.48919428117,503.811719382199,24.0825,1403.03999592968,1688.54171545773,250.516469850639,329.854716661384
2007/5/18,0:00:00,12,22.94,484.537470251093,1302.20816263263,486.556598500171,247.405536960771,23.89125,584.799884853314,847.96800713348,321.593723224235,196.44338326896,23.89125,2868.13181306532,2817.01619257644,609.705706299006,550.571120111962,23.89125,2677.39461939864,2602.01952692628,454.986732210766,497.042900047408,23.89125,1530.87370088741,1726.25695373523,235.10433725779,331.484833236132
2007/5/19,0:00:00,12,23.3375,474.831157957451,1275.67512155329,497.952132280162,246.057068455408,24.0775,532.749619864789,854.408913127763,321.466965723416,195.604296688512,24.0775,2916.02924659303,2812.77043734311,652.511126727009,543.305286984874,24.0775,2822.06457970538,2622.53735098592,510.09808544348,487.291330087948,24.0775,1615.58725974716,1753.41650274897,243.869000743085,327.556911398155
2007/5/20,0:00:00,12,22.7808333333333,469.852918773486,1253.81004912317,507.419374233385,243.792106009454,23.3870833333333,485.912584365444,861.446609865165,320.009636562807,194.118124976392,23.3870833333333,2691.75234574276,2837.04690073244,685.545449381896,532.040392165598,23.3870833333333,2650.16820236014,2669.15825973527,553.810035574085,475.446268920391,23.3870833333333,1548.64976813195,1777.95829409748,265.333138400976,319.996062249635
2007/5/21,0:00:00,12,24.0470833333333,453.822219710634,1226.1775605403,520.488687354053,243.804209071265,25.3541666666667,440.341354649831,869.986942005864,319.527327877037,195.572869059719,25.3541666666667,2791.51781859966,2895.91165610906,712.246364847048,533.134812446992,25.3541666666667,2663.49915678568,2745.8570083363,587.75297170124,474.263920478737,25.3541666666667,1678.5777669096,1812.21573555001,296.533733474771,316.016600746607
2007/5/22,0:00:00,12,25.0779166666667,450.016453131124,1194.54842680968,534.171257762786,245.917947306837,26.2333333333333,428.891595234232,873.30145226438,319.082831159525,198.411420805092,26.2333333333333,2746.49613862973,2985.74220545144,719.502689819186,538.652257105908,26.2333333333333,2526.63121578693,2833.2185230151,600.581361663156,479.307553432514,26.2333333333333,1759.17052604027,1860.70532006492,327.609120224621,312.584173961022
2007/5/23,0:00:00,12,25.18875,452.491583153002,1163.97646750675,543.234363149502,248.512748196417,26.3575,456.284406652439,863.112468562348,319.04645916842,201.296825442468,26.3575,2725.50763835163,3078.77262703,716.496876257536,544.976239407488,26.3575,2375.49676533097,2936.06866198181,594.469223913537,488.086704360046,26.3575,1804.34971713651,1926.04448593828,351.801844763184,310.244520332895
2007/5/24,0:00:00,12,22.94125,449.806033221282,1146.0980057588,543.326708048065,247.163762993606,24.12625,450.293124884069,851.013273513212,318.639594175235,200.674596627373,24.12625,2738.41114744198,3108.80594547715,711.128654430577,546.130323244029,24.12625,2481.96087331148,2996.65328885626,578.380096827884,494.475523880286,24.12625,1861.61988862415,1969.86658620333,365.777163607167,307.03831227049
2007/5/25,0:00:00,12,22.6191666666667,452.534414453244,1131.55826967963,540.139181639312,245.62396729139,23.8558333333333,448.196195490725,838.794930020432,318.389546656357,199.624233054273,23.8558333333333,2916.87641214815,3128.96726244049,689.612627770721,552.884933921264,23.8558333333333,2609.83372454157,3055.39330817202,549.953531399961,502.607968977756,23.8558333333333,1995.3555071705,2017.4216632283,363.443323970347,308.422138687957
2007/5/26,0:00:00,12,23.38625,448.053829806227,1114.24533739461,536.096468642605,245.866448374524,24.2379166666667,447.394155620845,825.547961554203,318.972172948369,199.020534685127,24.2379166666667,2757.85638168521,3193.40994666164,667.387640660195,553.662828252668,24.2379166666667,2589.99861806386,3114.03121875854,534.794751637551,502.707179660086,24.2379166666667,1961.89781887207,2091.70719609039,350.935848500319,309.963707614708
2007/5/27,0:00:00,12,23.2083333333333,445.835925060145,1097.97004810059,530.055322919988,246.097661917812,23.8991666666667,440.447370279172,815.013524872856,319.343949953438,197.892895295414,23.8991666666667,2467.30082740878,3258.62401826316,651.432511755198,547.605176082103,23.8991666666667,2426.67178873996,3152.64389469094,534.961435591458,496.136337056427,23.8991666666667,1801.93752399174,2157.39791050868,341.532174998965,308.626030846684
2007/5/28,0:00:00,12,22.9075,448.896416049003,1083.5213595692,522.169755827491,246.064492302859,23.7254166666667,424.648326153371,808.948028082845,319.207474807291,196.532924740414,23.7254166666667,2163.11806827294,3323.35674354745,641.343608978229,538.9556103653,23.7254166666667,2207.12403733072,3190.75835121033,544.356132240387,487.324473056988,23.7254166666667,1614.33447483702,2216.75494847537,339.452219248295,306.143843532375
2007/5/29,0:00:00,12,24.0779166666667,443.710170404256,1065.04353222416,513.454031488834,248.769483959544,25.5329166666667,418.567863960445,804.911875746624,319.651342066438,197.641424739075,25.5329166666667,2203.27438184519,3408.22749089744,629.291679195943,545.047017035646,25.5329166666667,2171.71787106536,3257.94077715868,560.658209463078,492.560215788223,25.5329166666667,1627.57823151246,2285.90308035545,345.565851386031,311.102057116609
2007/5/30,0:00:00,12,24.1579166666667,433.264642275561,1047.66104092454,503.117705187066,251.880345189858,25.7579166666667,412.432045656641,803.923652429728,318.139061296256,199.050964293877,25.7579166666667,2282.36636900564,3460.62888125971,636.94618749742,548.726821732205,25.7579166666667,2108.16461566555,3322.60856584804,590.638278329685,496.710465553076,25.7579166666667,1623.37242865297,2342.18859702859,368.302442790452,314.391008523084
2007/5/31,0:00:00,12,24.5933333333333,423.38913275415,1030.05430516408,491.229698628396,256.118702679965,26.005,429.293342712613,799.774845161419,313.539899784613,200.869093374421,26.005,2420.24625020829,3480.13378573542,653.268754997317,555.059680932392,26.005,2095.83185551515,3351.34828486743,624.592682735014,501.553725378507,26.005,1647.47217822531,2379.77067059335,400.808864960834,317.455709525001
2007/6/1,0:00:00,12,23.5020833333333,410.164352624725,1016.38635371442,478.590705611305,257.758784501025,24.6416666666667,427.61115944347,794.576630238352,306.536941411602,200.76692989655,24.6416666666667,2709.44191101955,3432.52855917837,681.798217004246,554.193165587366,24.6416666666667,2429.09763548076,3310.69260972668,653.932567887046,504.582118091035,24.6416666666667,1827.37625023962,2367.26996708927,438.861033609708,317.83874030294
2007/6/2,0:00:00,12,22.9075,409.148527901008,1004.62839638772,465.840466436937,257.950590997153,23.3708333333333,426.575168416281,791.559651981861,298.181454859617,199.054014588287,23.3708333333333,2671.85255664486,3402.20927361431,707.510767685518,545.306904518421,23.3708333333333,2421.16370484963,3305.32167095801,672.148810822975,500.01966223145,23.3708333333333,1787.66605518618,2361.33143420912,468.620312578398,313.540628353326
2007/6/3,0:00:00,12,22.67,412.3273696538,993.566049984803,453.48792490489,257.398904259923,23.1629166666667,428.846537153225,789.829312068245,288.902331686933,197.204015078925,23.1629166666667,2433.7091265353,3427.9355743293,724.856034730945,533.711015065809,23.1629166666667,2209.41033007241,3335.82681183722,680.200768823236,492.595737242031,23.1629166666667,1620.85033114009,2389.77827828919,487.901263915827,308.702123105043
2007/6/4,0:00:00,12,24.1770833333333,409.800630073809,976.670664966863,442.12558506992,259.4688266687,26.1708333333333,470.033991679283,787.507462439384,275.772290767817,199.640454870806,26.1708333333333,2458.33415144444,3493.68012378462,739.741248601923,534.356089393618,26.1708333333333,2297.41181476187,3386.55874134873,679.873296246333,498.056320612792,26.1708333333333,1575.35331749457,2438.49899277824,502.300270202343,310.412542698687
2007/6/5,0:00:00,12,26.0033333333333,455.549828328498,952.792767040594,431.526403211785,264.471890503268,28.01875,588.719076116726,791.982312681422,256.994196739029,204.669682907357,28.01875,2383.27804659076,3580.04407739044,733.770604081037,543.351499221843,28.01875,2245.83569608857,3435.71166708169,667.71469051809,512.004667375191,28.01875,1598.93240677488,2497.18376856293,503.67437835887,318.841809382105
2007/6/6,0:00:00,12,27.5025,590.888571715421,925.540322131727,420.664194547113,271.132519085476,29.4283333333333,760.776642520564,803.874925787184,233.178734989539,211.201557954922,29.4283333333333,2147.14526372905,3651.28109026122,710.446413447266,560.45740598025,29.4283333333333,1981.70321721756,3488.64641902404,650.006597060594,530.528956311915,29.4283333333333,1493.76813149702,2557.7439956176,492.807931932785,334.306220480483
2007/6/7,0:00:00,12,28.2258333333333,773.601913344877,899.990012212091,408.734463917372,277.80660874749,30.3445833333333,965.331734282636,812.270229697,207.658715850738,217.771658592823,30.3445833333333,2268.46830016464,3616.82592598226,685.568597408785,579.427851939124,30.3445833333333,1959.74093421088,3465.31978896601,635.214063643472,548.006032108276,30.3445833333333,1569.16766721676,2556.87346737623,481.237062637736,350.350406990244
2007/6/8,0:00:00,12,25.4358333333333,792.417804019968,883.80181550428,399.526944082184,278.16686610131,26.1645833333333,997.527245057829,814.827813880141,193.877717751632,217.234367109771,26.1645833333333,2396.99132015615,3610.15438504957,687.908648256307,583.622860573968,26.1645833333333,2114.21810664892,3466.58415421746,646.956998931004,553.30768046759,26.1645833333333,1702.71450657253,2545.34619276745,481.88271455757,357.887618140295
2007/6/9,0:00:00,12,24.9325,799.870138360698,871.103581307599,389.968136835425,277.385690107575,25.6745833333333,994.955919624086,824.197048573496,184.19656246016,215.284333878913,25.6745833333333,2345.74776486401,3627.73474419187,705.326819724752,582.658348796513,25.6745833333333,2148.46453529764,3472.97380715015,674.856591082432,552.362868579859,25.6745833333333,1698.34384835738,2565.20762102637,488.609555850444,362.618864433504
2007/6/10,0:00:00,12,24.8058333333333,800.435935337776,861.969065408347,379.844799959951,276.186617121096,25.83625,954.227682744725,849.106280969409,176.684075228723,212.833434733605,25.83625,2267.61348985068,3630.38367441862,733.94932059092,577.3344427056,25.83625,2182.26815127056,3456.17845133033,708.129946420344,548.389294667694,25.83625,1675.47518857595,2586.16108738099,500.318402129923,364.986608663809
2007/6/11,0:00:00,12,26.4304166666667,833.498515763511,860.774337516368,367.620553181763,277.657026324063,29.05125,999.879450756525,902.470558856719,167.840433927113,212.881479948273,29.05125,2308.49566354524,3615.37973031886,758.580884289381,584.725682802238,29.05125,2237.96113076651,3415.09662847068,733.11427360623,557.985677308548,29.05125,1652.62735926406,2605.32672945766,504.584054388072,374.872491576086
2007/6/12,0:00:00,12,28.50875,940.544039553573,881.9774368426,349.99708334021,282.552676647992,31.0375,1027.937240335,979.898774139811,158.517368648516,213.413516252239,31.0375,2146.40103572678,3619.72022402628,773.973711939082,596.064214330321,31.0375,2140.76185471222,3381.74658234492,760.684184445356,571.759689501148,31.0375,1504.40223732777,2635.55881828218,502.573567343972,387.362826873457
2007/6/13,0:00:00,12,28.2741666666667,1002.97640981337,915.482213690829,331.592779967303,286.415992285522,29.5729166666667,1109.02250851598,1035.96227643045,153.0626561069,211.76984134533,29.5729166666667,2018.75913773698,3633.35975422544,783.856924222663,609.98489685332,29.5729166666667,1899.73681406492,3375.92247531666,788.516547771429,589.211707211519,29.5729166666667,1388.11314438301,2662.72235329435,498.108279458294,401.185414696894
2007/6/14,0:00:00,12,26.56875,1016.11158142043,928.339020152271,316.972878873412,286.567651443418,27.7833333333333,1194.84007847834,1056.80841054426,150.694879621422,208.500032785241,27.7833333333333,2108.10855417139,3588.63025226143,797.078205507003,626.332094157679,27.7833333333333,1849.82494252331,3332.88403779138,812.690279322762,607.276041655915,27.7833333333333,1428.39588481156,2664.24839220478,499.985448723938,413.641809223804
2007/6/15,0:00:00,12,27.42125,1129.08089389536,928.345062534113,301.715118348924,287.525164895638,28.9583333333333,1334.0637025057,1081.57015438361,149.457247701016,206.315554646323,28.9583333333333,2085.05436602036,3519.26737538033,820.489460694369,644.121040650239,28.9583333333333,1864.69917598428,3260.81383349587,837.470350601986,623.585076474334,28.9583333333333,1474.2599941266,2644.78828161063,512.747144764442,424.686977177299
2007/6/16,0:00:00,12,27.3679166666667,1219.91186892343,935.577842174774,286.963234512021,287.561391169508,28.3254166666667,1353.76426965276,1130.14898608377,152.964978097253,203.724962865047,28.3254166666667,2367.4883570121,3449.5733344061,869.41690776684,647.609048360834,28.3254166666667,2094.57010707891,3200.06939002861,866.785895148209,631.463695431025,28.3254166666667,1652.95847925079,2611.1154652555,541.214337270339,429.697047134878
2007/6/17,0:00:00,12,26.68125,1197.36520933684,967.376841255838,273.753870921397,285.810767314258,27.5354166666667,1285.87645093425,1186.5952100244,163.729449756911,200.409840933614,27.5354166666667,2564.09974739927,3402.55430642107,913.575459698374,645.777111229346,27.5354166666667,2378.3407033978,3149.79385427786,888.286459097214,635.164131493087,27.5354166666667,1864.74110285006,2580.57889628268,575.282158717799,431.091589411959
2007/6/18,0:00:00,12,26.2925,1107.78776329324,1016.59685139871,261.653111760701,282.96829887686,27.4670833333333,1203.44993965834,1240.59657449455,182.481316247137,196.86631363521,27.4670833333333,2740.97581042752,3378.73035951063,937.77854767546,653.505888737956,27.4670833333333,2600.69955428477,3113.48331700722,888.952549946895,647.168169503044,27.4670833333333,2027.0416354353,2565.24829030551,608.901073377914,435.303410044101
2007/6/19,0:00:00,12,27.1275,1075.71165711795,1066.4635861797,249.365832173016,280.806526628497,29.215,1230.02478116907,1283.36121179064,210.000336724388,194.437495201357,29.215,2704.54407559501,3335.1613576791,939.872159433682,672.343479417598,29.215,2602.23401907047,3070.39214886201,869.704379164582,668.018268591783,29.215,2078.8062505482,2545.51857979963,638.194852018492,445.65237031716
2007/6/20,0:00:00,12,27.5675,1104.85223453359,1107.1714339346,238.172070520566,278.743699253863,29.9458333333333,1268.08915061537,1326.00890493537,240.630339279202,192.678038172802,29.9458333333333,2523.6993689758,3305.38565025315,930.745956681272,696.972338600398,29.9458333333333,2458.31070016938,3043.31940721764,851.782496067843,690.635595235979,29.9458333333333,1987.15301352489,2530.17503938381,661.709576503658,460.666994495059
2007/6/21,0:00:00,12,27.8954166666667,1154.33479219651,1148.72365452216,229.233413250053,276.705192459171,30.16,1310.68728751119,1370.88504155576,266.208682653471,191.755511995729,30.16,2266.03830323207,3299.92272748808,903.843216235308,723.903690346862,30.16,2213.54652896338,3045.33273110754,831.285983190869,712.45551940498,30.16,1805.40732751481,2534.36435890828,675.753825797916,478.035015034205
2007/6/22,0:00:00,12,28.0275,1223.41501803528,1185.30113809043,223.699267053576,274.44793613407,30.3129166666667,1387.99241125888,1410.14925611805,280.275947226391,192.553201748122,30.3129166666667,2047.58077775424,3303.29001128578,862.855079963922,746.488087556151,30.3129166666667,2008.43222341639,3059.64537389806,793.327607221584,730.905181085396,30.3129166666667,1614.71149971071,2549.29144931573,670.65966406985,496.745872740815
2007/6/23,0:00:00,12,28.1245833333333,1323.73384076521,1211.53100268726,222.048624110018,271.851387107443,29.9858333333333,1448.77076212795,1457.31077648254,280.994039665559,195.664030973561,29.9858333333333,2123.76738020571,3302.19912985483,824.206071518755,757.45247088096,29.9858333333333,2018.73394572867,3064.84323751941,753.934369014679,740.94366375251,29.9858333333333,1552.20652219053,2562.7009344664,647.947042286366,513.061577827689
2007/6/24,0:00:00,12,27.86125,1391.78901497987,1239.68091844644,224.074397854871,268.475362257157,29.5833333333333,1446.20350933054,1522.34069702372,272.167015577475,200.864116491685,29.5833333333333,2425.07133307595,3287.64810049646,793.015544977116,762.914123763293,29.5833333333333,2275.36659973654,3048.77370196669,730.226626370476,746.047741341072,29.5833333333333,1680.37378516251,2559.19756268859,623.725522395448,525.611700229838
2007/6/25,0:00:00,12,28.3591666666667,1457.08719884113,1280.24437025641,228.297542298324,265.185877569366,30.6645833333333,1425.9762266055,1596.29457064839,256.18261601048,208.968532100904,30.6645833333333,2441.84391737466,3240.76796370972,760.365894543345,778.943017098681,30.6645833333333,2301.36763069468,3005.7357408681,707.284741028964,758.964418814979,30.6645833333333,1687.1071214621,2532.97705235937,599.917446775204,542.330320917855
2007/6/26,0:00:00,12,28.7704166666667,1514.98384271336,1332.56531000985,233.448850300789,262.018718136914,30.47625,1399.43011086493,1669.1811139727,239.460428304343,216.446130879989,30.47625,2468.14195521744,3167.87647448944,762.350366424929,790.615692756218,30.47625,2336.17051510247,2951.95827509778,707.094267761834,767.076617067214,30.47625,1695.68237933094,2489.97272468439,592.283032704684,556.92452135424
2007/6/27,0:00:00,12,27.3370833333333,1468.53473314109,1385.43182641827,238.743985561098,257.565944428297,28.5229166666667,1336.69256312023,1734.19627579774,228.394597153437,219.611970265379,28.5229166666667,2572.05417015964,3135.06358229103,790.532248942048,791.494350574265,28.5229166666667,2416.07009793568,2927.41031603413,724.967128384921,766.668806102359,28.5229166666667,1833.19428374683,2464.95024831118,603.421483440567,562.819721807514
2007/6/28,0:00:00,12,25.7225,1346.16005146792,1433.86474741269,242.663520892671,252.007827781048,26.94375,1223.48515674645,1790.74060389303,222.032530746987,219.331527129347,26.94375,2722.7154882721,3166.75163345206,811.146865735076,786.817411019976,26.94375,2622.17818161987,2957.685253216,739.59061314389,761.223503622728,26.94375,2012.81375021824,2477.22718318088,616.03779369542,561.408813071349
2007/6/29,0:00:00,12,24.6075,1212.87158125264,1477.18913610999,244.805282970193,245.953892285763,25.5779166666667,1091.95831115014,1837.91769532616,218.656222526348,216.719918463327,25.5779166666667,3070.63384529619,3172.95695186635,820.142393890619,780.779319607646,25.5779166666667,2962.69515143924,2967.39571693803,744.782647393117,756.744314029696,25.5779166666667,2242.80605572892,2482.45738031156,621.226492771654,558.320721442107
2007/6/30,0:00:00,12,24.8675,1084.50657643644,1520.90874338729,246.217974680246,240.720058718521,25.1895833333333,962.672446395157,1882.29266199931,217.008671549084,213.428452583072,25.1895833333333,3206.33222191187,3157.25359841139,832.890508410104,768.40915766438,25.1895833333333,3197.54094237205,2960.49450181471,753.016783335195,746.490082031969,25.1895833333333,2363.4628475109,2474.68792529175,627.493537128083,552.104736330369
2007/7/1,0:00:00,12,23.9479166666667,948.820552839303,1564.36867991495,246.086261458569,235.123297088018,24.3833333333333,833.630417159298,1923.70366974309,216.245043570167,209.330117341055,24.3833333333333,3088.20736824715,3151.5367520725,842.28132930014,751.943774840002,24.3833333333333,3116.52597721076,2962.89819389582,757.663077775051,730.772593922482,24.3833333333333,2281.94274359832,2472.62631507767,634.400618867443,541.784457308385
2007/7/2,0:00:00,12,25.29,809.673444049352,1616.05948450427,245.735954484728,231.36382649448,27.5425,786.430747406114,1976.21990023258,216.72367192614,208.483602254027,27.5425,3137.27952384362,3185.47015851254,820.569915911077,761.402871908346,27.5425,3245.59112739565,3010.14853048191,735.064151553595,735.180210176693,27.5425,2497.08056274916,2501.69373742628,631.37278086255,547.473162302302
2007/7/3,0:00:00,12,26.9941666666667,737.592461376791,1672.1843900444,243.878140834214,229.862316194147,29.5291666666667,853.56412129033,2025.69478673311,217.324932127813,209.64550518161,29.5291666666667,2825.00269215515,3261.77075555656,784.316365336996,775.567981578184,29.5291666666667,2939.76943840502,3101.66752692129,704.854531125866,744.601605999559,29.5291666666667,2278.00946813331,2567.78790594822,612.589310837124,560.932389201736
2007/7/4,0:00:00,12,27.79625,769.392033674103,1711.17689961977,239.559228618844,229.43563047691,29.885,1001.49922960007,2045.60136742581,222.229282512616,211.076692622443,29.885,2521.51652825842,3352.90061843176,768.411940933028,783.062604878947,29.885,2580.11297294589,3202.79286173314,694.221827137445,750.877655866024,29.885,2060.71983777969,2632.90294231114,598.910036461798,571.964522762861
2007/7/5,0:00:00,12,28.0770833333333,886.277173818442,1727.1060058229,233.356803445359,229.34646864432,30.34625,1217.22604669919,2032.07257818556,238.060264067245,212.793862051088,30.34625,2580.77316311624,3345.41061479592,746.38445665433,790.98616220967,30.34625,2541.16940372677,3218.82547725144,681.537081667449,757.201400878784,30.34625,2143.17546586644,2633.5561135595,588.544657015978,580.104226831655
2007/7/6,0:00:00,12,28.87125,1079.36276194126,1732.40783302972,225.744419680407,230.119809562536,31.3458333333333,1409.00322150654,2007.3476687664,268.946453141084,215.237633896512,31.3458333333333,2547.08518076672,3349.41264753115,705.654204327641,801.04958063546,31.3458333333333,2446.13150351973,3244.25410646878,657.691810254264,763.172915552644,31.3458333333333,2000.48218726312,2676.84148024837,560.702462941098,591.298527293028
2007/7/7,0:00:00,12,29.6870833333333,1291.0954336663,1739.1214353222,219.112236471923,231.601231798101,31.8766666666667,1456.06780802584,2014.93069322163,309.405324193239,218.105213859453,31.8766666666667,2500.49960296546,3360.89052632755,670.604460137257,806.741403611936,31.8766666666667,2389.56503210903,3266.73229822306,634.365668818804,765.892694152413,31.8766666666667,1922.19085828203,2707.75093456735,527.640812633884,600.169042502964
2007/7/8,0:00:00,12,30.2254166666667,1433.43434944523,1765.53775273986,218.169952601149,233.314849302453,32.055,1412.41358308071,2052.62163132357,346.597381949092,221.329853821159,32.055,2473.92360933574,3366.35854677436,635.856272620608,812.67291196426,32.055,2385.65898805543,3278.15914164423,599.585542683154,770.896592582077,32.055,1900.54004090002,2726.51057520704,494.15192902265,607.669476188916
2007/7/9,0:00:00,12,29.6695833333333,1498.82109405692,1803.35478517132,228.088165697179,233.966895088262,30.09125,1396.95159779753,2094.62353883432,374.887240670697,223.671895073103,30.09125,2552.27141097152,3388.37852301561,624.86033427866,810.970628889319,30.09125,2378.52556369325,3305.27001885474,575.344391497751,771.95776360626,30.09125,1878.42826489097,2759.34750916935,475.048613721633,611.095962992684
2007/7/10,0:00:00,12,29.0841666666667,1520.52262710487,1840.35592247984,247.932623435648,233.399252244684,28.7875,1368.14288678098,2126.4146445001,398.529427795738,226.494313425315,28.7875,2888.56899074476,3395.99580049274,647.630964789502,799.270065879061,28.7875,2713.30200329816,3320.76475904872,588.087704446417,762.972625292252,28.7875,2139.16199977184,2773.27552214359,485.777381346646,606.782264336284
2007/7/11,0:00:00,12,27.4516666666667,1446.93266195782,1877.30464593951,270.905310541065,230.719616655202,27.0441666666667,1281.20935896924,2141.81592520482,421.796547293276,228.875718141794,27.0441666666667,3064.12261712022,3385.6856010684,690.910912227218,781.931642443794,27.0441666666667,2942.48705671623,3317.26420786866,628.813925186451,747.424088435216,27.0441666666667,2359.89119065458,2766.79257388522,519.608600719928,596.289186318863
2007/7/12,0:00:00,12,27.1216666666667,1349.81548460986,1918.00903316965,293.446014729028,227.619866289077,26.6329166666667,1190.61730978059,2146.51145890601,446.503736707511,232.11368302052,26.6329166666667,3145.96724099144,3367.75262733504,744.060304122494,763.109296681603,26.6329166666667,3037.12398536991,3303.7881768953,682.38281296281,729.414315196415,26.6329166666667,2491.07388929371,2750.28572083441,565.735904837353,583.525102160729
2007/7/13,0:00:00,12,26.5354166666667,1225.08736199932,1959.05083114258,315.006529285602,224.209517374452,26.34125,1091.85152294477,2146.44339284455,471.880045461641,235.698860422982,26.34125,3183.70646806045,3349.18058535413,799.11658554034,744.408176299287,26.34125,3065.01191425637,3285.29668981833,737.414501139804,710.69871248238,26.34125,2600.30928094619,2729.01874365675,617.987258083358,570.546711009838
