YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,AVGC
2009,7,8,ALV2,95.31,71.94,82.85,28.25
2009,7,9,ALV2,106.93,71.06,88.81,31.56
2009,7,10,ALV2,112.82,79.23,96.66,35.92
2009,7,11,ALV2,105.37,82.35,93.27,34.04
2009,7,12,ALV2,107.71,77.13,93.06,33.92
2009,7,13,ALV2,105.24,75.88,90.88,32.71
2009,7,14,ALV2,107.74,82.49,94.51,34.73
2009,7,15,ALV2,99.55,76.71,85.81,29.89
2009,7,16,ALV2,93.25,68.04,80.9,27.17
2009,7,17,ALV2,87.66,65.19,75.02,23.90
2009,7,18,ALV2,90.12,59.13,75.37,24.09
2009,7,19,ALV2,94.21,61.59,79.35,26.31
2009,7,20,ALV2,98.06,71.11,84.31,29.06
2009,7,21,ALV2,86.85,66.99,75.14,23.97
2009,7,22,ALV2,88.74,59.99,75.31,24.06
2009,7,23,ALV2,93.42,65.25,79.29,26.27
2009,7,24,ALV2,98.42,68.02,84.21,29.01
2009,7,25,ALV2,97.23,69.42,82.89,28.27
2009,7,26,ALV2,90.81,70.9,79.34,26.30
2009,7,27,ALV2,87.15,67.42,76.76,24.87
2009,7,28,ALV2,90.07,65.14,76.79,24.88
2009,7,29,ALV2,84.2,66.61,73.82,23.23
2009,7,30,ALV2,82.76,65.19,73.55,23.08
2009,7,31,ALV2,89.89,58.96,76.69,24.83
2009,8,1,ALV2,84.83,61.77,74.69,23.72
2009,8,2,ALV2,93.24,54.63,76.62,24.79
2009,8,3,ALV2,103.21,67.48,85.6,29.78
2009,8,4,ALV2,102.63,77.29,88.77,31.54
2009,8,5,ALV2,95.5,73.53,84.79,29.33
2009,8,6,ALV2,95.36,73.22,83.32,28.51
2009,8,7,ALV2,102.06,77.77,89.39,31.88
2009,8,8,ALV2,103.28,80.08,90.82,32.68
2009,8,9,ALV2,100.15,72.91,85.68,29.82
2009,8,10,ALV2,-996,-996,-996,-571.11
2009,8,11,ALV2,-996,-996,-996,-571.11
2009,8,12,ALV2,89.92,66.92,78.42,25.79
2009,8,13,ALV2,90.16,65.08,78.04,25.58
2009,8,14,ALV2,90.46,68.04,79.68,26.49
2009,8,15,ALV2,97.93,73.76,83.47,28.59
2009,8,16,ALV2,95.2,76.46,84.82,29.34
2009,8,17,ALV2,81.32,68.07,76.04,24.47
2009,8,18,ALV2,80.6,66.02,69.89,21.05
2009,8,19,ALV2,90.01,64.47,75.21,24.01
2009,8,20,ALV2,83.14,62.98,74.03,23.35
2009,8,21,ALV2,84.97,57.31,71.73,22.07
2009,8,22,ALV2,81.52,62.28,71.66,22.03
2009,8,23,ALV2,89.49,63.79,76.28,24.60
2009,8,24,ALV2,94.53,68.97,81.16,27.31
2009,8,25,ALV2,98.85,69.33,82.97,28.32
2009,8,26,ALV2,91.49,68.68,77.17,25.09
2009,8,27,ALV2,83.1,64.33,72.91,22.73
2009,8,28,ALV2,85.15,59.2,72.25,22.36
2009,8,29,ALV2,80.98,62.2,71.02,21.68
2009,8,30,ALV2,75.79,54.66,65.92,18.84
2009,8,31,ALV2,74.48,55.83,65.03,18.35
2009,9,1,ALV2,83.25,60.73,71.06,21.70
2009,9,2,ALV2,83.1,63.25,72.98,22.77
2009,9,3,ALV2,81.84,62.8,70.01,21.12
2009,9,4,ALV2,84.2,62.49,72.38,22.43
2009,9,5,ALV2,79.7,65.52,70.95,21.64
2009,9,6,ALV2,87.28,63,74.11,23.39
2009,9,7,ALV2,93.51,64.8,77.43,25.24
2009,9,8,ALV2,91.22,68.47,77.28,25.16
2009,9,9,ALV2,80.73,64.09,72.86,22.70
2009,9,10,ALV2,82.4,65.93,72.45,22.47
2009,9,11,ALV2,86.05,67.12,73.68,23.16
2009,9,12,ALV2,69.71,62.28,66.6,19.22
2009,9,13,ALV2,74.12,64.65,68.63,20.35
2009,9,14,ALV2,72.82,62.35,67.67,19.82
2009,9,15,ALV2,77.14,65.23,70.49,21.38
2009,9,16,ALV2,79.03,63.79,69.79,20.99
2009,9,17,ALV2,77.09,61.95,68.64,20.36
2009,9,18,ALV2,76.41,60.39,67.26,19.59
2009,9,19,ALV2,78.58,60.37,68.26,20.14
2009,9,20,ALV2,86.79,60.22,72.56,22.53
2009,9,21,ALV2,73.65,60.22,68.48,20.27
2009,9,22,ALV2,70.03,50.02,59.73,15.41
2009,9,23,ALV2,69.04,43.97,56.33,13.52
2009,9,24,ALV2,70,45.41,56.94,13.86
2009,9,25,ALV2,76.28,46.51,58.89,14.94
2009,9,26,ALV2,83.79,48.88,64.77,18.21
2009,9,27,ALV2,94.89,60.03,75.42,24.12
2009,9,28,ALV2,72.34,46.74,60.95,16.08
2009,9,29,ALV2,77.74,42.08,60.22,15.68
2009,9,30,ALV2,88.97,54.36,72.11,22.28
2009,10,1,ALV2,76.37,42.91,66.16,18.98
2009,10,2,ALV2,71.04,40.15,54.14,12.30
2009,10,3,ALV2,67.78,36.44,54.43,12.46
2009,10,4,ALV2,61.72,48.29,55.87,13.26
2009,10,5,ALV2,62.02,53.17,56.83,13.79
2009,10,6,ALV2,65.79,42.1,56.21,13.45
2009,10,7,ALV2,68.79,35.28,51.39,10.77
2009,10,8,ALV2,58.91,43.19,51.9,11.06
2009,10,9,ALV2,52.63,39.76,45.3,7.39
2009,10,10,ALV2,40.08,33.44,36.55,2.53
2009,10,11,ALV2,43.11,32.69,37.88,3.27
2009,10,12,ALV2,58.5,42.91,50.77,10.43
2009,10,13,ALV2,53.47,45.16,49.56,9.76
2009,10,14,ALV2,49.26,42.16,45.75,7.64
2009,10,15,ALV2,61.39,43.17,51.38,10.77
2009,10,16,ALV2,62.37,42.25,50.32,10.18
2009,10,17,ALV2,56.84,40.89,48.21,9.01
2009,10,18,ALV2,73.8,40.04,56.86,13.81
2009,10,19,ALV2,78.55,54.48,67.09,19.49
2009,10,20,ALV2,78.76,61.83,69.36,20.76
2009,10,21,ALV2,66.7,47.12,59.87,15.48
2009,10,22,ALV2,48.51,38.8,45.15,7.31
2009,10,23,ALV2,59.43,37.8,45.7,7.61
2009,10,24,ALV2,70.39,35.61,52.7,11.50
2009,10,25,ALV2,63.97,43.97,51.91,11.06
2009,10,26,ALV2,56.98,34.3,45.4,7.44
2009,10,27,ALV2,64.22,31.25,48.31,9.06
2009,10,28,ALV2,69.67,46.22,56.2,13.44
2009,10,29,ALV2,59.11,39.52,50.79,10.44
2009,10,30,ALV2,55.65,35.86,43.16,6.20
2009,10,31,ALV2,73.51,37.47,53.8,12.11
2009,11,1,ALV2,76.42,46.47,59.67,15.37
2009,11,2,ALV2,65.84,40.08,52.03,11.13
2009,11,3,ALV2,67.1,33.19,48.73,9.29
2009,11,4,ALV2,65.12,39.16,51.06,10.59
2009,11,5,ALV2,76.84,35.84,55.07,12.82
2009,11,6,ALV2,83.43,54.54,67.09,19.49
2009,11,7,ALV2,82.92,54.01,67.3,19.61
2009,11,8,ALV2,71.71,56.12,62.72,17.07
2009,11,9,ALV2,63.97,53.35,58.72,14.84
2009,11,10,ALV2,57.99,48.31,53.88,12.16
2009,11,11,ALV2,56.08,51.73,53.6,12.00
2009,11,12,ALV2,69.37,53.31,60.82,16.01
2009,11,13,ALV2,77.61,51.51,62.86,17.14
2009,11,14,ALV2,51.48,47.08,49.2,9.56
2009,11,15,ALV2,48.18,37.9,44.5,6.94
2009,11,16,ALV2,41.91,35.52,38.58,3.66
2009,11,17,ALV2,56.84,30.77,41.6,5.33
2009,11,18,ALV2,56.07,23.76,38.28,3.49
2009,11,19,ALV2,56.39,29.28,41.18,5.10
2009,11,20,ALV2,57.42,36.43,47.22,8.46
2009,11,21,ALV2,62.74,43.26,52.56,11.42
2009,11,22,ALV2,60.19,36.88,49.82,9.90
2009,11,23,ALV2,64.53,30.14,43.86,6.59
2009,11,24,ALV2,55.87,29.7,42.37,5.76
2009,11,25,ALV2,54.55,27.36,38.3,3.50
2009,11,26,ALV2,56.95,25.69,38.96,3.87
2009,11,27,ALV2,75.09,26.73,48.82,9.34
2009,11,28,ALV2,70.18,39.32,53.09,11.72
2009,11,29,ALV2,47.71,30.3,40.95,4.97
2009,11,30,ALV2,59.74,25.77,40.16,4.53
2009,12,1,ALV2,55.53,30.01,42.95,6.08
2009,12,2,ALV2,42.63,26.34,36.1,2.28
2009,12,3,ALV2,35.77,14.56,25.37,-3.68
2009,12,4,ALV2,37.74,11.23,23.03,-4.98
2009,12,5,ALV2,45.63,15.93,30.47,-0.85
2009,12,6,ALV2,39.15,22.86,31.86,-0.08
2009,12,7,ALV2,24.87,19.06,23.04,-4.98
2009,12,8,ALV2,31.92,15.22,24.88,-3.96
2009,12,9,ALV2,22.03,7.09,14.08,-9.96
2009,12,10,ALV2,35.03,3.58,18.84,-7.31
2009,12,11,ALV2,41.27,14.67,29.2,-1.56
2009,12,12,ALV2,54.9,24.34,38.56,3.64
2009,12,13,ALV2,64.36,19.67,43.12,6.18
2009,12,14,ALV2,54.03,15.78,27.78,-2.34
2009,12,15,ALV2,29.77,12.16,19.37,-7.02
2009,12,16,ALV2,55.76,16.68,34.74,1.52
2009,12,17,ALV2,55.47,29.37,41.65,5.36
2009,12,18,ALV2,57.09,26.23,38.41,3.56
2009,12,19,ALV2,48.65,23.45,31.99,-0.01
2009,12,20,ALV2,62.06,22.35,37.21,2.89
2009,12,21,ALV2,56.05,20.92,36.33,2.41
2009,12,22,ALV2,42.68,27.94,35.4,1.89
2009,12,23,ALV2,38.47,32.05,34.85,1.58
2009,12,24,ALV2,32.32,19.08,25.34,-3.70
2009,12,25,ALV2,32.71,14.76,23.51,-4.72
2009,12,26,ALV2,36.61,17.68,27.52,-2.49
2009,12,27,ALV2,39.44,17.75,27.59,-2.45
2009,12,28,ALV2,49.93,16.75,31.46,-0.30
2009,12,29,ALV2,34.04,20.96,28.12,-2.16
2009,12,30,ALV2,40.82,21.78,32.85,0.47
2009,12,31,ALV2,39.62,20.51,28.87,-1.74
2010,1,1,ALV2,45.94,17.71,27.15,-2.69
2010,1,2,ALV2,21.05,13.86,18.06,-7.74
2010,1,3,ALV2,28.21,18.81,22.65,-5.19
2010,1,4,ALV2,28.75,20.62,24.11,-4.38
2010,1,5,ALV2,30.08,25.28,27.08,-2.73
2010,1,6,ALV2,31.9,16.66,25.45,-3.64
2010,1,7,ALV2,20.13,6.44,13.36,-10.36
2010,1,8,ALV2,23.03,2.88,10.92,-11.71
2010,1,9,ALV2,24.33,1.76,11.47,-11.41
2010,1,10,ALV2,46.12,4.12,25.27,-3.74
2010,1,11,ALV2,55.15,22.8,36.67,2.59
2010,1,12,ALV2,54.63,12.85,30.73,-0.71
2010,1,13,ALV2,60.35,24.84,41.69,5.38
2010,1,14,ALV2,48.94,25.78,38.26,3.48
2010,1,15,ALV2,48.22,21.98,33.26,0.70
2010,1,16,ALV2,52.29,24.45,35.26,1.81
2010,1,17,ALV2,59.32,21.17,38.86,3.81
2010,1,18,ALV2,39.21,31.33,35.88,2.16
2010,1,19,ALV2,50.43,33.71,37.44,3.02
2010,1,20,ALV2,49.8,31.71,40.13,4.52
2010,1,21,ALV2,47.59,34.07,40.07,4.48
2010,1,22,ALV2,67.41,35.41,49.94,9.97
2010,1,23,ALV2,56.25,40.3,49.11,9.51
2010,1,24,ALV2,48.04,27.69,37.82,3.23
2010,1,25,ALV2,50.65,26.23,37.77,3.21
2010,1,26,ALV2,47.79,18.61,33.48,0.82
2010,1,27,ALV2,55.06,26.09,40.75,4.86
2010,1,28,ALV2,31.57,20.16,25.94,-3.37
2010,1,29,ALV2,21.38,17.71,19.68,-6.84
2010,1,30,ALV2,31.6,13.05,21.63,-5.76
2010,1,31,ALV2,27.94,21.28,24.57,-4.13
2010,2,1,ALV2,34.63,26.1,30.45,-0.86
2010,2,2,ALV2,47.1,22.03,33.13,0.63
2010,2,3,ALV2,37.48,27.74,32.59,0.33
2010,2,4,ALV2,35.16,31.65,33.06,0.59
2010,2,5,ALV2,47.07,31.77,37.48,3.04
2010,2,6,ALV2,34.72,26.76,32.56,0.31
2010,2,7,ALV2,34.6,31.78,33.19,0.66
2010,2,8,ALV2,35.97,19.07,29.75,-1.25
2010,2,9,ALV2,32.12,15.31,22.28,-5.40
2010,2,10,ALV2,31.58,15.06,25.91,-3.38
2010,2,11,ALV2,38.33,23.17,32.09,0.05
2010,2,12,ALV2,52.97,19.64,34.44,1.36
2010,2,13,ALV2,61.61,25.75,42.59,5.88
2010,2,14,ALV2,38.65,20.56,30.74,-0.70
2010,2,15,ALV2,43.19,17.46,29.41,-1.44
2010,2,16,ALV2,44.19,20.36,29.91,-1.16
2010,2,17,ALV2,52.99,15.3,32.22,0.12
2010,2,18,ALV2,63.41,22.48,43.04,6.13
2010,2,19,ALV2,49.21,26.39,41.56,5.31
2010,2,20,ALV2,34.63,27.62,32.01,0.01
2010,2,21,ALV2,32.8,27.67,30.54,-0.81
2010,2,22,ALV2,29.05,25.24,27.15,-2.69
2010,2,23,ALV2,39.41,17.58,27.58,-2.46
2010,2,24,ALV2,48,14.38,29.62,-1.32
2010,2,25,ALV2,45.9,26.16,35.53,1.96
2010,2,26,ALV2,53.71,28.3,39.19,3.99
2010,2,27,ALV2,58.1,25.17,40.69,4.83
2010,2,28,ALV2,52.02,32.63,40.84,4.91
2010,3,1,ALV2,40.61,32.2,35.42,1.90
2010,3,2,ALV2,45.45,28.09,35.82,2.12
2010,3,3,ALV2,56.19,20.66,37.95,3.31
2010,3,4,ALV2,64.49,27.73,45.39,7.44
2010,3,5,ALV2,65.12,34.12,51.33,10.74
2010,3,6,ALV2,67.23,46.56,55.73,13.18
2010,3,7,ALV2,57.78,37.74,49.81,9.89
2010,3,8,ALV2,57.6,47.86,50.25,10.14
2010,3,9,ALV2,60.67,38.8,49.57,9.76
2010,3,10,ALV2,47.95,31.53,39.15,3.97
2010,3,11,ALV2,53.28,32.48,40.9,4.94
2010,3,12,ALV2,55.27,35.08,43.54,6.41
2010,3,13,ALV2,59.67,33.38,45.08,7.27
2010,3,14,ALV2,51.17,28.16,43.14,6.19
2010,3,15,ALV2,55.09,41.58,47.32,8.51
2010,3,16,ALV2,58.75,34.03,44.65,7.03
2010,3,17,ALV2,49.51,29.06,39.43,4.13
2010,3,18,ALV2,67.57,25.27,46.51,8.06
2010,3,19,ALV2,61,31.17,44.36,6.87
2010,3,20,ALV2,33.8,25.64,29.19,-1.56
2010,3,21,ALV2,52.38,22.47,35.36,1.87
2010,3,22,ALV2,68.41,21.07,44.95,7.19
2010,3,23,ALV2,76.91,29.98,53.29,11.83
2010,3,24,ALV2,53.49,42.76,46.81,8.23
2010,3,25,ALV2,59.47,38.02,47.67,8.71
2010,3,26,ALV2,67.39,34.28,51.49,10.83
2010,3,27,ALV2,53.22,40.61,47.12,8.40
2010,3,28,ALV2,63.37,35.74,47.88,8.82
2010,3,29,ALV2,76.17,33.25,55.91,13.28
2010,3,30,ALV2,84.69,41.72,64.91,18.28
2010,3,31,ALV2,94.33,55.8,76.07,24.48
2010,4,1,ALV2,81.19,64.4,72.94,22.74
2010,4,2,ALV2,69.8,42.66,58.65,14.81
2010,4,3,ALV2,72.66,28.21,53.07,11.71
2010,4,4,ALV2,84.79,49.14,66.05,18.92
2010,4,5,ALV2,89.71,52.02,72.41,22.45
2010,4,6,ALV2,89.4,45.04,71.95,22.19
2010,4,7,ALV2,53.69,33.63,43.25,6.25
2010,4,8,ALV2,66.43,27.59,47.65,8.69
2010,4,9,ALV2,79.16,39.93,60.73,15.96
2010,4,10,ALV2,79.36,45.4,63.74,17.63
2010,4,11,ALV2,77.2,47.98,62.23,16.79
2010,4,12,ALV2,76.44,54.93,65.28,18.49
2010,4,13,ALV2,78.75,52.84,67.49,19.72
2010,4,14,ALV2,79.74,53.37,66.81,19.34
2010,4,15,ALV2,79.66,47.62,64.72,18.18
2010,4,16,ALV2,61.16,51.13,55.03,12.79
2010,4,17,ALV2,61.02,45.13,53.13,11.74
2010,4,18,ALV2,54.28,48.61,50.82,10.46
2010,4,19,ALV2,60.82,48.2,53.94,12.19
2010,4,20,ALV2,63.14,44.51,55.09,12.83
2010,4,21,ALV2,69.04,48.67,59.9,15.50
2010,4,22,ALV2,75.49,57.34,65.64,18.69
2010,4,23,ALV2,74.91,53.28,64.23,17.91
2010,4,24,ALV2,66.51,48.61,56.27,13.48
2010,4,25,ALV2,74.48,48.65,60.2,15.67
2010,4,26,ALV2,65.19,43.71,52.98,11.66
2010,4,27,ALV2,65.79,35.41,52.21,11.23
2010,4,28,ALV2,79.02,45.17,64.17,17.87
2010,4,29,ALV2,86.34,64.85,75.05,23.92
2010,4,30,ALV2,74.7,49.03,62.7,17.06
2010,5,1,ALV2,68.67,50.56,58.3,14.61
2010,5,2,ALV2,77.59,38.8,59.19,15.11
2010,5,3,ALV2,75.38,44.74,61.33,16.29
2010,5,4,ALV2,87.12,51.35,69.2,20.67
2010,5,5,ALV2,76.91,48.15,64.59,18.11
2010,5,6,ALV2,91.54,44.49,70.41,21.34
2010,5,7,ALV2,75,42.66,59.25,15.14
2010,5,8,ALV2,65.23,37.55,53.25,11.81
2010,5,9,ALV2,62.38,52.27,57.03,13.91
2010,5,10,ALV2,92.5,47.95,63.75,17.64
2010,5,11,ALV2,75.97,43.26,61.99,16.66
2010,5,12,ALV2,89.2,51.15,69.94,21.08
2010,5,13,ALV2,67.64,47.05,56.13,13.41
2010,5,14,ALV2,65.21,46.65,57.14,13.97
2010,5,15,ALV2,70.34,55.71,61.79,16.55
2010,5,16,ALV2,73.65,55.53,62.95,17.19
2010,5,17,ALV2,70.93,53.62,61.96,16.64
2010,5,18,ALV2,73.83,49.01,61.83,16.57
2010,5,19,ALV2,67.53,58.23,61.49,16.38
2010,5,20,ALV2,70.36,53.2,61.56,16.42
2010,5,21,ALV2,79.75,48.85,66.97,19.43
2010,5,22,ALV2,85.66,69.76,77.3,25.17
2010,5,23,ALV2,86.85,72.61,77.94,25.52
2010,5,24,ALV2,85.24,61.75,74.76,23.76
2010,5,25,ALV2,82.29,61.16,71.51,21.95
2010,5,26,ALV2,78.91,63.61,68.85,20.47
2010,5,27,ALV2,86.95,59.56,74.43,23.57
2010,5,28,ALV2,88.59,65.32,76.86,24.92
2010,5,29,ALV2,89.71,64.26,77.79,25.44
2010,5,30,ALV2,88.74,65.41,75.1,23.94
2010,5,31,ALV2,86.56,64.18,73.42,23.01
2010,6,1,ALV2,93.67,68.23,81.69,27.61
2010,6,2,ALV2,88.81,69.35,79.11,26.17
2010,6,3,ALV2,89.8,63.27,76.82,24.90
2010,6,4,ALV2,95.92,66.6,81.68,27.60
2010,6,5,ALV2,99.05,67.17,84.96,29.42
2010,6,6,ALV2,89.65,72.77,80.53,26.96
2010,6,7,ALV2,80.51,62.85,73.19,22.88
2010,6,8,ALV2,94.91,72.84,83.47,28.59
2010,6,9,ALV2,90.18,71.94,78.27,25.71
2010,6,10,ALV2,92.91,70.54,81,27.22
2010,6,11,ALV2,94.68,77.25,84.8,29.33
2010,6,12,ALV2,92.05,74.77,81.98,27.77
2010,6,13,ALV2,90.36,65.98,74.26,23.48
2010,6,14,ALV2,75.49,65.57,69.32,20.73
2010,6,15,ALV2,86.2,65.89,75.98,24.43
2010,6,16,ALV2,91.63,70.66,79.23,26.24
2010,6,17,ALV2,93.34,71.76,82.93,28.29
2010,6,18,ALV2,94.89,75,84.69,29.27
2010,6,19,ALV2,98.13,71.19,84.93,29.41
2010,6,20,ALV2,98.28,72.37,84.95,29.42
2010,6,21,ALV2,98.28,73.35,85.03,29.46
2010,6,22,ALV2,99.57,72.91,86.84,30.47
2010,6,23,ALV2,98.73,77.47,86.94,30.52
2010,6,24,ALV2,90.55,72.46,81.2,27.33
2010,6,25,ALV2,98.76,73.69,85.57,29.76
2010,6,26,ALV2,101.8,72.84,87.41,30.78
2010,6,27,ALV2,93.9,74.26,85.04,29.47
2010,6,28,ALV2,91.58,64.99,79.84,26.58
2010,6,29,ALV2,92.98,61.43,79.2,26.22
2010,6,30,ALV2,89.98,66.25,78,25.56
2010,7,1,ALV2,88.99,63.5,77.1,25.06
2010,7,2,ALV2,87.91,69.66,77.49,25.27
2010,7,3,ALV2,82.2,72.25,76.34,24.63
2010,7,4,ALV2,84.27,71.11,76.18,24.54
2010,7,5,ALV2,85.8,66.02,73.17,22.87
2010,7,6,ALV2,86.94,66.54,74.48,23.60
2010,7,7,ALV2,85.17,69.85,76.23,24.57
2010,7,8,ALV2,81.93,70.54,74.97,23.87
2010,7,9,ALV2,86.13,68.97,77.28,25.16
2010,7,10,ALV2,89.91,67.15,78.81,26.01
2010,7,11,ALV2,96.53,72.21,84.16,28.98
2010,7,12,ALV2,93.38,70.16,80.83,27.13
2010,7,13,ALV2,100.45,69.13,84.84,29.36
2010,7,14,ALV2,98.2,75.99,87.34,30.74
2010,7,15,ALV2,95.5,73.96,80.46,26.92
2010,7,16,ALV2,96.44,73.78,84.22,29.01
2010,7,17,ALV2,99.86,71.85,86.1,30.06
2010,7,18,ALV2,99.63,69.67,86.45,30.25
2010,7,19,ALV2,99.3,75.04,87.45,30.81
2010,7,20,ALV2,99.3,73.81,87.32,30.73
2010,7,21,ALV2,98.4,77.68,86.65,30.36
2010,7,22,ALV2,98.92,78.19,87.49,30.83
2010,7,23,ALV2,99.43,78.62,88.16,31.20
2010,7,24,ALV2,95.86,71.17,80.62,27.01
2010,7,25,ALV2,86.22,70.66,77.51,25.28
2010,7,26,ALV2,95.7,67.71,81.69,27.61
2010,7,27,ALV2,94.39,70.34,81.74,27.63
2010,7,28,ALV2,92.7,70.36,79.63,26.46
2010,7,29,ALV2,96.69,71.01,82.78,28.21
2010,7,30,ALV2,98.38,70,85.06,29.48
2010,7,31,ALV2,99.52,69.64,86.29,30.16
2010,8,1,ALV2,105.08,75.36,88.89,31.61
2010,8,2,ALV2,107.92,78.46,93.05,33.92
2010,8,3,ALV2,107.29,74.08,92.38,33.54
2010,8,4,ALV2,103.01,75.96,88.71,31.51
2010,8,5,ALV2,86.76,69.42,78.53,25.85
2010,8,6,ALV2,88.27,69.71,79.03,26.13
2010,8,7,ALV2,97.75,71.11,83.98,28.88
2010,8,8,ALV2,103.14,74.75,88.34,31.30
2010,8,9,ALV2,101.46,76.62,89.44,31.91
2010,8,10,ALV2,100.96,72.46,86.89,30.49
2010,8,11,ALV2,102.87,73.45,88.95,31.64
2010,8,12,ALV2,102.61,73.62,89.24,31.80
2010,8,13,ALV2,105.55,78.91,92.43,33.57
2010,8,14,ALV2,106.07,73.31,86.55,30.31
2010,8,15,ALV2,79.65,70.25,74.72,23.73
2010,8,16,ALV2,86.52,67.17,74.27,23.48
2010,8,17,ALV2,80.69,66.38,72.81,22.67
2010,8,18,ALV2,85.05,65.34,73.28,22.93
2010,8,19,ALV2,95.81,66.06,80.91,27.17
2010,8,20,ALV2,97.72,74.8,86.54,30.30
2010,8,21,ALV2,95.58,72.16,83.48,28.60
2010,8,22,ALV2,91.99,66.42,80.4,26.89
2010,8,23,ALV2,100.89,70.65,85.89,29.94
2010,8,24,ALV2,82.9,61.9,74.33,23.52
2010,8,25,ALV2,80.02,55.08,67.65,19.81
2010,8,26,ALV2,84.74,50.47,68.6,20.33
2010,8,27,ALV2,93.54,50.86,73.83,23.24
2010,8,28,ALV2,95.68,62.11,79.52,26.40
2010,8,29,ALV2,98.49,66.69,82.46,28.03
2010,8,30,ALV2,98.04,72.88,84.83,29.35
2010,8,31,ALV2,97.41,76.84,84.58,29.21
2010,9,1,ALV2,100.22,70.41,82.66,28.14
2010,9,2,ALV2,94.28,57.09,75.67,24.26
2010,9,3,ALV2,83.39,51.62,67.55,19.75
2010,9,4,ALV2,89.62,48.31,70.58,21.43
2010,9,5,ALV2,99.46,58.8,81.19,27.33
2010,9,6,ALV2,100.87,72.97,84.99,29.44
2010,9,7,ALV2,75.79,67.86,71.24,21.80
2010,9,8,ALV2,76.69,63.5,69.4,20.78
2010,9,9,ALV2,89.4,66.96,75.22,24.01
2010,9,10,ALV2,98.24,75.31,84.5,29.17
2010,9,11,ALV2,88.74,63.3,76.34,24.63
2010,9,12,ALV2,88.84,53.49,73.2,22.89
2010,9,13,ALV2,95.41,66.67,77.93,25.52
2010,9,14,ALV2,94.37,66.38,80.14,26.74
2010,9,15,ALV2,101.39,69.93,83.46,28.59
2010,9,16,ALV2,71.19,61.47,65.57,18.65
2010,9,17,ALV2,90.28,59.25,74.93,23.85
2010,9,18,ALV2,95.61,69.04,81.08,27.27
2010,9,19,ALV2,96.1,60.71,78.66,25.92
2010,9,20,ALV2,92.41,68.11,79.84,26.58
2010,9,21,ALV2,92.93,72.61,80.72,27.07
2010,9,22,ALV2,90.03,70.12,79.9,26.61
2010,9,23,ALV2,78.33,65.41,73.71,23.17
2010,9,24,ALV2,80.2,60.15,68.93,20.52
2010,9,25,ALV2,86.9,57.09,69.2,20.67
2010,9,26,ALV2,71.67,47.01,59.31,15.17
2010,9,27,ALV2,79.12,43.94,61.27,16.26
2010,9,28,ALV2,81.5,52.92,66.13,18.96
2010,9,29,ALV2,89.89,49.66,68.76,20.42
2010,9,30,ALV2,78.31,51.51,67.57,19.76
2010,10,1,ALV2,78.73,45.67,62.17,16.76
2010,10,2,ALV2,70.57,48.15,59.13,15.07
2010,10,3,ALV2,66.47,37.17,53,11.67
2010,10,4,ALV2,74.05,43.03,57.78,14.32
2010,10,5,ALV2,80.62,46.56,62.39,16.88
2010,10,6,ALV2,87.69,47.52,67.55,19.75
2010,10,7,ALV2,90.72,51.8,70.9,21.61
2010,10,8,ALV2,89.94,58.5,72.7,22.61
2010,10,9,ALV2,85.64,53.37,67.53,19.74
2010,10,10,ALV2,65.98,48.2,56.13,13.41
2010,10,11,ALV2,72.68,48.15,58.18,14.54
2010,10,12,ALV2,78.8,49.8,62.61,17.01
2010,10,13,ALV2,70.36,41.41,57.18,13.99
2010,10,14,ALV2,82.49,39.86,59.68,15.38
2010,10,15,ALV2,84.94,43.79,64.51,18.06
2010,10,16,ALV2,88.65,53.08,69.85,21.03
2010,10,17,ALV2,86.83,50.18,66.92,19.40
2010,10,18,ALV2,76.5,47.14,63.34,17.41
2010,10,19,ALV2,70.02,45.19,58.19,14.55
2010,10,20,ALV2,82.76,42.38,60.86,16.03
2010,10,21,ALV2,83.68,49.84,64.39,17.99
2010,10,22,ALV2,69.64,55.09,61.8,16.56
2010,10,23,ALV2,70.77,55.99,62.41,16.89
2010,10,24,ALV2,75.31,49.32,60.68,15.93
2010,10,25,ALV2,80.74,49.51,62.58,16.99
2010,10,26,ALV2,70.03,39.47,53.26,11.81
2010,10,27,ALV2,69.71,37.97,52.4,11.33
2010,10,28,ALV2,66.29,32.76,49.43,9.68
2010,10,29,ALV2,71.08,38.19,53.6,12.00
2010,10,30,ALV2,73.22,43.22,58.34,14.63
2010,10,31,ALV2,68.13,41.39,54.02,12.23
2010,11,1,ALV2,61.68,41.61,51.04,10.58
2010,11,2,ALV2,65.59,36.45,48.98,9.43
2010,11,3,ALV2,74.46,30.64,51.73,10.96
2010,11,4,ALV2,61.36,34.15,46.82,8.23
2010,11,5,ALV2,57.58,24.5,40.78,4.88
2010,11,6,ALV2,72.18,29.51,49.82,9.90
2010,11,7,ALV2,76.1,40.65,58.73,14.85
2010,11,8,ALV2,78.51,47.3,61.85,16.58
2010,11,9,ALV2,73.44,54.3,62.51,16.95
2010,11,10,ALV2,62.8,38.01,51.34,10.74
2010,11,11,ALV2,59.63,34.21,47.5,8.61
2010,11,12,ALV2,60.6,40.44,43.82,6.57
2010,11,13,ALV2,52.16,31.94,40.13,4.52
2010,11,14,ALV2,54.46,30.25,42.89,6.05
2010,11,15,ALV2,45.79,31.74,39.72,4.29
2010,11,16,ALV2,56.84,33.18,43.26,6.26
